Campaign,Month,Day of the Week,Date,City,Channel,Device,Ad,Impressions,CTR,Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments
Spring ,Apr,Sun,02 April 2023,London,Pinterest,Desktop,Discount,1321.20,1.6%,22,1.16,25.17,3,86.40,28,13,11
Spring ,Apr,Mon,03 April 2023,London,Pinterest,Desktop,Discount,1406.60,0.9%,13,0.25,3.24,2,52.80,31,15,5
Spring ,Apr,Tue,04 April 2023,London,Pinterest,Desktop,Discount,1137.00,1.5%,16,0.26,4.36,5,284.40,20,1,12
Spring ,Apr,Wed,05 April 2023,London,Pinterest,Desktop,Discount,1402.00,1.4%,20,0.33,6.59,6,438.00,20,5,3
Spring ,Apr,Thu,06 April 2023,London,Pinterest,Desktop,Discount,1323.40,1.0%,13,0.07,0.93,5,187.20,27,13,6
Spring ,Apr,Fri,07 April 2023,London,Pinterest,Desktop,Discount,1044.80,1.4%,15,0.82,12.28,6,204.00,30,10,0
Spring ,Apr,Sat,08 April 2023,London,Pinterest,Desktop,Discount,1254.20,0.9%,11,0.07,0.74,2,45.60,31,5,5
Spring ,Apr,Sun,09 April 2023,London,Pinterest,Desktop,Discount,960.00,1.0%,10,1.15,11.26,3,73.20,57,6,9
Spring ,Apr,Mon,10 April 2023,London,Pinterest,Desktop,Discount,1004.00,0.7%,7,0.44,3.20,6,330.00,64,15,6
Spring ,Apr,Tue,11 April 2023,London,Pinterest,Desktop,Discount,764.00,0.8%,6,1.15,6.94,3,39.60,59,17,6
Spring ,Apr,Wed,12 April 2023,London,Pinterest,Desktop,Discount,1065.00,1.6%,17,0.53,8.85,4,72.00,53,2,2
Spring ,Apr,Thu,13 April 2023,London,Pinterest,Desktop,Discount,1151.60,1.9%,22,0.82,18.24,2,74.40,66,15,2
Spring ,Apr,Fri,14 April 2023,London,Pinterest,Desktop,Discount,888.80,1.1%,10,0.33,3.32,2,42.00,39,11,2
Spring ,Apr,Sat,15 April 2023,London,Pinterest,Desktop,Discount,1324.00,1.7%,23,0.10,2.36,5,364.80,44,13,0
Spring ,Apr,Sun,16 April 2023,London,Pinterest,Desktop,Discount,1110.40,1.5%,16,0.97,15.77,3,79.20,45,15,6
Spring ,Apr,Mon,17 April 2023,London,Pinterest,Desktop,Discount,1227.20,1.7%,21,0.43,8.98,7,222.00,36,3,2
Spring ,Apr,Tue,18 April 2023,London,Pinterest,Desktop,Discount,655.00,1.0%,7,0.09,0.61,2,80.40,37,10,0
Spring ,Apr,Wed,19 April 2023,London,Pinterest,Desktop,Discount,1247.60,1.2%,15,0.87,12.76,3,68.40,46,14,2
Spring ,Apr,Thu,20 April 2023,London,Pinterest,Desktop,Discount,1176.60,1.7%,20,0.39,8.00,4,180.00,76,1,8
Spring ,Apr,Fri,21 April 2023,London,Pinterest,Desktop,Discount,1094.40,0.7%,8,1.14,9.10,4,234.00,28,5,12
Spring ,Apr,Sat,22 April 2023,London,Pinterest,Desktop,Discount,1073.60,1.1%,11,0.33,3.83,7,354.00,15,2,3
Spring ,Apr,Sun,23 April 2023,London,Pinterest,Desktop,Discount,700.00,1.0%,7,0.32,2.25,6,278.40,33,13,14
Spring ,Apr,Mon,24 April 2023,London,Pinterest,Desktop,Discount,978.80,1.3%,12,0.77,9.50,3,54.00,17,7,6
Spring ,Apr,Tue,25 April 2023,London,Pinterest,Desktop,Discount,929.20,0.8%,8,0.58,4.43,5,340.80,54,8,6
Spring ,Apr,Wed,26 April 2023,London,Pinterest,Desktop,Discount,738.60,1.0%,8,0.00,0.00,6,196.80,43,4,5
Spring ,Apr,Thu,27 April 2023,London,Pinterest,Desktop,Discount,1328.60,0.9%,11,0.26,2.99,4,100.80,51,8,9
Spring ,Apr,Fri,28 April 2023,London,Pinterest,Desktop,Discount,1465.60,1.1%,15,1.04,15.93,3,122.40,69,10,9
Spring ,Apr,Sat,29 April 2023,London,Pinterest,Desktop,Discount,959.80,1.6%,15,0.86,13.16,2,54.00,59,14,2
Spring ,Apr,Sun,30 April 2023,London,Pinterest,Desktop,Discount,675.20,1.6%,11,0.05,0.49,6,306.00,34,5,0
Spring ,May,Mon,01 May 2023,London,Pinterest,Desktop,Discount,1272.00,1.6%,20,1.04,21.06,2,63.60,32,8,8
Spring ,May,Tue,02 May 2023,London,Pinterest,Desktop,Discount,843.20,0.7%,6,0.76,4.48,4,81.60,55,0,14
Spring ,May,Wed,03 May 2023,London,Pinterest,Desktop,Discount,763.80,1.4%,10,0.26,2.73,5,206.40,69,13,6
Spring ,May,Thu,04 May 2023,London,Pinterest,Desktop,Discount,1427.40,0.8%,11,0.40,4.48,4,136.80,40,1,6
Spring ,May,Fri,05 May 2023,London,Pinterest,Desktop,Discount,1382.80,0.8%,11,0.63,7.00,4,219.60,59,0,5
Spring ,May,Sat,06 May 2023,London,Pinterest,Desktop,Discount,1427.80,1.4%,19,0.05,0.89,5,165.60,36,5,2
Spring ,May,Sun,07 May 2023,London,Pinterest,Desktop,Discount,1530.40,1.3%,20,0.21,4.18,2,61.20,58,2,11
Spring ,May,Mon,08 May 2023,London,Pinterest,Desktop,Discount,703.00,0.7%,5,0.21,0.97,3,144.00,69,3,11
Spring ,May,Tue,09 May 2023,London,Pinterest,Desktop,Discount,1263.40,1.3%,17,0.62,10.51,6,264.00,34,6,2
Spring ,May,Wed,10 May 2023,London,Pinterest,Desktop,Discount,957.60,0.9%,8,0.05,0.39,4,172.80,38,13,6
Spring ,May,Thu,11 May 2023,London,Pinterest,Desktop,Discount,1070.60,0.9%,10,0.75,7.44,3,177.60,53,11,2
Spring ,May,Fri,12 May 2023,London,Pinterest,Desktop,Discount,1008.00,0.7%,7,0.07,0.49,6,384.00,46,10,6
Spring ,May,Sat,13 May 2023,London,Pinterest,Desktop,Discount,1071.60,1.2%,13,0.23,3.01,5,180.00,42,13,12
Spring ,May,Sun,14 May 2023,London,Pinterest,Desktop,Discount,1439.00,0.6%,9,0.95,8.79,3,94.80,57,2,6
Spring ,May,Mon,15 May 2023,London,Pinterest,Desktop,Discount,1359.60,1.0%,14,0.82,11.55,7,360.00,27,13,5
Spring ,May,Tue,16 May 2023,London,Pinterest,Desktop,Discount,1547.00,1.5%,23,0.64,14.55,2,52.80,33,4,12
Spring ,May,Wed,17 May 2023,London,Pinterest,Desktop,Discount,1275.20,0.8%,10,1.27,13.07,3,148.80,55,1,2
Spring ,May,Thu,18 May 2023,London,Pinterest,Desktop,Discount,778.80,1.5%,11,0.89,10.07,3,49.20,43,5,9
Spring ,May,Fri,19 May 2023,London,Pinterest,Desktop,Discount,1034.40,1.4%,15,0.21,3.08,4,93.60,33,1,5
Spring ,May,Sat,20 May 2023,London,Pinterest,Desktop,Discount,960.60,0.8%,7,0.10,0.75,5,211.20,70,8,6
Spring ,May,Sun,21 May 2023,London,Pinterest,Desktop,Discount,810.20,1.4%,12,0.35,4.03,3,120.00,45,8,11
Spring ,May,Mon,22 May 2023,London,Pinterest,Desktop,Discount,1351.00,1.3%,17,0.47,7.96,3,40.80,45,8,5
Spring ,May,Tue,23 May 2023,London,Pinterest,Desktop,Discount,1219.80,1.1%,14,0.41,5.66,3,86.40,71,5,3
Spring ,May,Wed,24 May 2023,London,Pinterest,Desktop,Discount,1364.40,1.2%,17,0.58,9.65,3,96.00,48,9,2
Spring ,May,Thu,25 May 2023,London,Pinterest,Desktop,Discount,864.00,1.6%,14,1.23,17.12,3,67.20,41,2,5
Spring ,May,Fri,26 May 2023,London,Pinterest,Desktop,Discount,973.60,1.2%,11,0.55,6.34,5,220.80,71,11,9
Spring ,May,Sat,27 May 2023,London,Pinterest,Desktop,Discount,1072.40,1.2%,13,0.25,3.36,6,369.60,46,17,8
Spring ,May,Sun,28 May 2023,London,Pinterest,Desktop,Discount,890.00,1.5%,13,0.98,13.14,3,60.00,63,8,2
Spring ,May,Mon,29 May 2023,London,Pinterest,Desktop,Discount,799.60,1.2%,9,0.23,2.17,2,93.60,35,13,6
Spring ,May,Tue,30 May 2023,London,Pinterest,Desktop,Discount,1335.20,1.5%,20,0.16,3.18,3,84.00,45,16,14
Spring ,May,Wed,31 May 2023,London,Pinterest,Desktop,Discount,1289.00,0.8%,11,0.78,8.27,4,158.40,41,8,8
Spring ,Jun,Thu,01 June 2023,London,Pinterest,Desktop,Discount,712.10,1.3%,9,0.63,5.68,5,384.00,45,10,15
Spring ,Jun,Fri,02 June 2023,London,Pinterest,Desktop,Discount,458.20,1.0%,4,1.45,6.31,6,270.00,47,13,5
Spring ,Jun,Sat,03 June 2023,London,Pinterest,Desktop,Discount,1112.20,1.1%,12,1.31,15.75,3,122.40,73,19,12
Spring ,Jun,Sun,04 June 2023,London,Pinterest,Desktop,Discount,731.50,1.5%,11,0.36,3.94,4,106.80,57,3,6
Spring ,Jun,Mon,05 June 2023,London,Pinterest,Desktop,Discount,1027.20,1.4%,15,0.84,12.33,6,164.40,67,18,9
Spring ,Jun,Tue,06 June 2023,London,Pinterest,Desktop,Discount,629.90,1.4%,9,1.45,12.78,2,63.60,80,9,17
Spring ,Jun,Wed,07 June 2023,London,Pinterest,Desktop,Discount,668.30,0.6%,4,0.32,1.33,2,0.00,55,9,15
Spring ,Jun,Thu,08 June 2023,London,Pinterest,Desktop,Discount,598.20,1.0%,6,1.40,8.64,3,130.80,56,5,15
Spring ,Jun,Fri,09 June 2023,London,Pinterest,Desktop,Discount,685.10,1.3%,9,0.93,8.04,1,68.40,43,3,6
Spring ,Jun,Sat,10 June 2023,London,Pinterest,Desktop,Discount,476.70,0.7%,3,0.61,1.98,1,33.60,71,12,3
Spring ,Jun,Sun,11 June 2023,London,Pinterest,Desktop,Discount,364.20,0.4%,1,0.68,0.99,5,134.40,52,10,3
Spring ,Jun,Mon,12 June 2023,London,Pinterest,Desktop,Discount,330.80,1.5%,5,0.37,1.78,1,10.80,66,16,14
Spring ,Jun,Tue,13 June 2023,London,Pinterest,Desktop,Discount,653.00,1.5%,10,1.48,14.24,4,160.80,66,4,14
Spring ,Jun,Wed,14 June 2023,London,Pinterest,Desktop,Discount,776.80,0.9%,7,0.38,2.54,1,4.80,54,16,2
Spring ,Jun,Thu,15 June 2023,London,Pinterest,Desktop,Discount,788.50,1.0%,8,0.61,4.66,1,68.40,75,18,12
Spring ,Jun,Fri,16 June 2023,London,Pinterest,Desktop,Discount,1019.10,0.5%,5,0.56,2.76,5,230.40,69,6,0
Spring ,Jun,Sat,17 June 2023,London,Pinterest,Desktop,Discount,667.50,1.3%,9,1.33,11.66,3,91.20,35,19,14
Spring ,Jun,Sun,18 June 2023,London,Pinterest,Desktop,Discount,609.60,0.7%,5,0.78,3.53,2,58.80,67,17,14
Spring ,Jun,Mon,19 June 2023,London,Pinterest,Desktop,Discount,488.10,1.4%,7,1.16,7.77,2,3.60,62,8,2
Spring ,Jun,Tue,20 June 2023,London,Pinterest,Desktop,Discount,730.40,1.1%,8,1.08,8.29,6,126.00,59,12,0
Spring ,Jun,Wed,21 June 2023,London,Pinterest,Desktop,Discount,457.90,1.3%,6,0.74,4.38,2,43.20,80,20,6
Spring ,Jun,Thu,22 June 2023,London,Pinterest,Desktop,Discount,615.60,1.1%,7,1.04,7.26,2,18.00,41,6,14
Spring ,Jun,Fri,23 June 2023,London,Pinterest,Desktop,Discount,495.90,1.5%,7,1.04,7.75,2,51.60,63,6,3
Spring ,Jun,Sat,24 June 2023,London,Pinterest,Desktop,Discount,535.70,0.7%,4,0.14,0.54,5,410.40,57,13,6
Spring ,Jun,Sun,25 June 2023,London,Pinterest,Desktop,Discount,672.00,0.9%,6,0.86,4.93,4,177.60,35,16,14
Spring ,Jun,Mon,26 June 2023,London,Pinterest,Desktop,Discount,1143.00,1.5%,18,0.59,10.32,1,1.20,38,16,14
Spring ,Jun,Tue,27 June 2023,London,Pinterest,Desktop,Discount,808.20,0.8%,6,1.06,6.41,5,142.80,61,8,3
Spring ,Jun,Wed,28 June 2023,London,Pinterest,Desktop,Discount,902.20,0.9%,8,1.54,11.82,2,32.40,41,13,14
Spring ,Jun,Thu,29 June 2023,London,Pinterest,Desktop,Discount,457.40,1.2%,6,0.43,2.37,2,28.80,31,11,6
Spring ,Jun,Fri,30 June 2023,London,Pinterest,Desktop,Discount,815.30,1.1%,9,1.15,10.22,3,200.40,31,9,6
Spring ,Jul,Sat,01 July 2023,London,Pinterest,Desktop,Discount,555.30,1.1%,6,0.85,5.01,2,7.20,53,20,5
Spring ,Jul,Sun,02 July 2023,London,Pinterest,Desktop,Discount,472.20,0.9%,4,0.99,4.16,4,195.60,51,18,5
Spring ,Jul,Mon,03 July 2023,London,Pinterest,Desktop,Discount,486.00,0.7%,4,1.21,4.28,1,4.80,48,5,15
Spring ,Jul,Tue,04 July 2023,London,Pinterest,Desktop,Discount,875.50,0.9%,8,1.21,9.94,3,52.80,76,12,9
Spring ,Jul,Wed,05 July 2023,London,Pinterest,Desktop,Discount,545.30,0.8%,4,0.48,2.13,4,307.20,50,16,15
Spring ,Jul,Thu,06 July 2023,London,Pinterest,Desktop,Discount,866.70,1.4%,12,0.86,10.09,2,50.40,57,17,20
Spring ,Jul,Fri,07 July 2023,London,Pinterest,Desktop,Discount,755.20,1.2%,9,0.87,7.66,4,134.40,52,17,2
Spring ,Jul,Sat,08 July 2023,London,Pinterest,Desktop,Discount,380.60,1.2%,5,0.55,2.52,1,14.40,46,19,11
Spring ,Jul,Sun,09 July 2023,London,Pinterest,Desktop,Discount,683.20,1.7%,11,0.49,5.61,5,216.00,57,4,3
Spring ,Jul,Mon,10 July 2023,London,Pinterest,Desktop,Discount,644.00,1.7%,11,0.13,1.35,5,204.00,73,15,9
Spring ,Jul,Tue,11 July 2023,London,Pinterest,Desktop,Discount,365.60,1.2%,4,0.33,1.46,5,192.00,64,5,3
Spring ,Jul,Wed,12 July 2023,London,Pinterest,Desktop,Discount,1188.70,1.3%,15,1.24,18.75,3,79.20,71,2,8
Spring ,Jul,Thu,13 July 2023,London,Pinterest,Desktop,Discount,506.50,1.0%,5,0.33,1.74,1,30.00,85,5,6
Spring ,Jul,Fri,14 July 2023,London,Pinterest,Desktop,Discount,674.00,0.9%,6,1.13,6.53,5,208.80,33,8,2
Spring ,Jul,Sat,15 July 2023,London,Pinterest,Desktop,Discount,572.60,1.4%,8,0.39,3.02,2,26.40,44,12,6
Spring ,Jul,Sun,16 July 2023,London,Pinterest,Desktop,Discount,1009.90,1.0%,10,0.33,3.33,3,168.00,31,14,12
Spring ,Jul,Mon,17 July 2023,London,Pinterest,Desktop,Discount,585.80,1.1%,6,0.92,5.82,1,14.40,55,14,18
Spring ,Jul,Tue,18 July 2023,London,Pinterest,Desktop,Discount,561.20,1.5%,8,0.74,6.15,2,20.40,57,4,3
Spring ,Jul,Wed,19 July 2023,London,Pinterest,Desktop,Discount,982.70,0.8%,8,1.51,12.44,2,21.60,89,12,11
Spring ,Jul,Thu,20 July 2023,London,Pinterest,Desktop,Discount,1172.80,0.8%,10,0.76,7.39,2,72.00,57,13,11
Spring ,Jul,Fri,21 July 2023,London,Pinterest,Desktop,Discount,730.60,1.7%,12,1.58,19.11,2,1.20,42,10,5
Spring ,Jul,Sat,22 July 2023,London,Pinterest,Desktop,Discount,717.40,1.3%,9,0.91,8.41,2,20.40,59,9,11
Spring ,Jul,Sun,23 July 2023,London,Pinterest,Desktop,Discount,697.20,1.1%,7,0.97,7.07,2,86.40,44,14,0
Spring ,Jul,Mon,24 July 2023,London,Pinterest,Desktop,Discount,831.30,1.1%,9,0.77,7.11,1,12.00,57,10,2
Spring ,Jul,Tue,25 July 2023,London,Pinterest,Desktop,Discount,825.90,0.6%,5,0.62,3.13,2,19.20,43,8,15
Spring ,Jul,Wed,26 July 2023,London,Pinterest,Desktop,Discount,440.00,1.3%,6,0.23,1.32,1,40.80,78,18,6
Spring ,Jul,Thu,27 July 2023,London,Pinterest,Desktop,Discount,652.90,1.4%,9,0.24,2.16,6,312.00,85,4,12
Spring ,Jul,Fri,28 July 2023,London,Pinterest,Desktop,Discount,1020.60,1.5%,15,0.71,10.55,2,36.00,62,17,11
Spring ,Jul,Sat,29 July 2023,London,Pinterest,Desktop,Discount,580.50,0.7%,4,0.51,2.14,2,26.40,53,18,9
Spring ,Jul,Sun,30 July 2023,London,Pinterest,Desktop,Discount,781.40,0.9%,7,1.43,10.47,4,171.60,59,15,9
Spring ,Jul,Mon,31 July 2023,London,Pinterest,Desktop,Discount,737.40,1.1%,8,0.95,7.81,2,63.60,68,4,6
Spring ,Aug,Tue,01 August 2023,London,Pinterest,Desktop,Discount,1201.00,1.0%,12,0.54,6.75,4,31.20,75,17,9
Spring ,Aug,Wed,02 August 2023,London,Pinterest,Desktop,Discount,1092.90,0.8%,9,1.17,10.00,3,82.80,60,2,11
Spring ,Aug,Thu,03 August 2023,London,Pinterest,Desktop,Discount,1109.20,1.3%,14,0.83,11.94,3,26.40,48,8,12
Spring ,Aug,Fri,04 August 2023,London,Pinterest,Desktop,Discount,789.30,1.4%,11,0.23,2.51,3,166.80,82,12,8
Spring ,Aug,Sat,05 August 2023,London,Pinterest,Desktop,Discount,311.90,1.0%,3,1.24,3.72,2,1.20,61,14,2
Spring ,Aug,Sun,06 August 2023,London,Pinterest,Desktop,Discount,794.90,1.2%,10,1.15,11.06,2,43.20,83,4,14
Spring ,Aug,Mon,07 August 2023,London,Pinterest,Desktop,Discount,710.70,1.1%,8,0.97,7.83,6,262.80,78,6,9
Spring ,Aug,Tue,08 August 2023,London,Pinterest,Desktop,Discount,431.90,0.9%,4,1.39,5.29,4,333.60,57,11,20
Spring ,Aug,Wed,09 August 2023,London,Pinterest,Desktop,Discount,336.00,1.2%,4,1.50,5.78,5,283.20,38,9,12
Spring ,Aug,Thu,10 August 2023,London,Pinterest,Desktop,Discount,578.20,1.2%,7,1.06,7.16,2,18.00,53,19,6
Spring ,Aug,Fri,11 August 2023,London,Pinterest,Desktop,Discount,911.90,1.0%,9,0.35,3.08,1,8.40,73,12,12
Spring ,Aug,Sat,12 August 2023,London,Pinterest,Desktop,Discount,907.10,1.0%,9,0.56,5.32,1,37.20,85,7,8
Spring ,Aug,Sun,13 August 2023,London,Pinterest,Desktop,Discount,595.40,0.7%,4,0.23,0.99,5,334.80,45,8,9
Spring ,Aug,Mon,14 August 2023,London,Pinterest,Desktop,Discount,812.30,0.4%,3,1.46,4.98,5,232.80,64,7,3
Spring ,Aug,Tue,15 August 2023,London,Pinterest,Desktop,Discount,1047.80,1.1%,11,0.29,3.19,3,255.60,55,5,2
Spring ,Aug,Wed,16 August 2023,London,Pinterest,Desktop,Discount,416.80,1.0%,4,1.00,4.13,6,384.00,53,18,3
Spring ,Aug,Thu,17 August 2023,London,Pinterest,Desktop,Discount,582.20,1.1%,6,0.99,6.10,1,25.20,59,16,2
Spring ,Aug,Fri,18 August 2023,London,Pinterest,Desktop,Discount,1087.90,0.4%,4,1.23,5.49,1,26.40,45,3,5
Spring ,Aug,Sat,19 August 2023,London,Pinterest,Desktop,Discount,988.00,1.2%,12,0.25,3.10,2,62.40,45,7,8
Spring ,Aug,Sun,20 August 2023,London,Pinterest,Desktop,Discount,988.50,1.0%,10,1.30,13.10,5,273.60,76,15,6
Spring ,Aug,Mon,21 August 2023,London,Pinterest,Desktop,Discount,770.00,0.8%,6,1.18,6.84,2,8.40,39,15,2
Spring ,Aug,Tue,22 August 2023,London,Pinterest,Desktop,Discount,970.20,1.6%,15,1.44,21.90,6,240.00,63,13,0
Spring ,Aug,Wed,23 August 2023,London,Pinterest,Desktop,Discount,734.80,0.8%,6,1.15,7.10,2,18.00,43,16,5
Spring ,Aug,Thu,24 August 2023,London,Pinterest,Desktop,Discount,728.40,0.9%,7,0.15,0.98,3,138.00,66,18,9
Spring ,Aug,Fri,25 August 2023,London,Pinterest,Desktop,Discount,786.30,1.1%,9,0.67,5.98,1,1.20,34,9,12
Spring ,Aug,Sat,26 August 2023,London,Pinterest,Desktop,Discount,1103.00,1.2%,13,0.68,8.91,4,306.00,39,13,9
Spring ,Aug,Sun,27 August 2023,London,Pinterest,Desktop,Discount,653.80,1.1%,7,1.48,10.77,4,188.40,60,7,12
Spring ,Aug,Mon,28 August 2023,London,Pinterest,Desktop,Discount,1016.10,0.9%,9,1.04,9.04,2,19.20,40,8,5
Spring ,Aug,Tue,29 August 2023,London,Pinterest,Desktop,Discount,383.40,0.6%,2,1.23,2.74,3,111.60,53,12,2
Spring ,Aug,Wed,30 August 2023,London,Pinterest,Desktop,Discount,500.20,1.8%,9,1.59,13.89,2,9.60,62,14,3
Spring ,Aug,Thu,31 August 2023,London,Pinterest,Desktop,Discount,850.40,1.3%,11,1.51,17.17,6,182.40,61,18,3
Spring ,Sep,Fri,01 September 2023,London,Pinterest,Desktop,Discount,2107.00,1.1%,24,0.41,9.86,8,483.60,44,11,11
Spring ,Sep,Sat,02 September 2023,London,Pinterest,Desktop,Discount,1081.00,1.3%,14,0.43,5.98,4,388.80,76,5,3
Spring ,Sep,Sun,03 September 2023,London,Pinterest,Desktop,Discount,2006.00,1.3%,27,0.81,21.64,4,325.20,55,6,6
Spring ,Sep,Mon,04 September 2023,London,Pinterest,Desktop,Discount,958.00,1.1%,11,0.76,8.14,4,296.40,40,10,15
Spring ,Sep,Tue,05 September 2023,London,Pinterest,Desktop,Discount,1923.00,1.7%,33,1.02,34.25,5,296.40,61,16,8
Spring ,Sep,Wed,06 September 2023,London,Pinterest,Desktop,Discount,2209.00,1.4%,31,0.90,27.74,6,344.40,63,11,5
Spring ,Sep,Thu,07 September 2023,London,Pinterest,Desktop,Discount,1736.00,1.3%,23,1.40,32.64,5,354.00,76,15,15
Spring ,Sep,Fri,08 September 2023,London,Pinterest,Desktop,Discount,2036.00,1.5%,31,1.02,31.67,7,666.00,60,18,15
Spring ,Sep,Sat,09 September 2023,London,Pinterest,Desktop,Discount,1623.00,1.4%,22,0.93,20.71,3,282.00,39,10,15
Spring ,Sep,Sun,10 September 2023,London,Pinterest,Desktop,Discount,2136.00,1.4%,30,0.71,21.63,5,396.00,77,9,3
Spring ,Sep,Mon,11 September 2023,London,Pinterest,Desktop,Discount,1170.00,1.3%,15,0.74,11.02,5,309.60,57,15,17
Spring ,Sep,Tue,12 September 2023,London,Pinterest,Desktop,Discount,1349.00,0.9%,12,0.58,7.06,6,363.60,74,9,21
Spring ,Sep,Wed,13 September 2023,London,Pinterest,Desktop,Discount,1788.00,1.3%,24,1.00,23.61,3,204.00,65,7,12
Spring ,Sep,Thu,14 September 2023,London,Pinterest,Desktop,Discount,1438.00,1.6%,23,0.63,14.83,3,194.40,51,23,9
Spring ,Sep,Fri,15 September 2023,London,Pinterest,Desktop,Discount,1484.00,0.8%,11,0.35,3.84,5,291.60,82,6,11
Spring ,Sep,Sat,16 September 2023,London,Pinterest,Desktop,Discount,1158.00,1.5%,18,0.16,2.83,5,183.60,74,6,0
Spring ,Sep,Sun,17 September 2023,London,Pinterest,Desktop,Discount,2112.00,1.0%,20,1.15,23.07,8,412.80,50,22,11
Spring ,Sep,Mon,18 September 2023,London,Pinterest,Desktop,Discount,1701.00,1.6%,27,1.25,34.33,7,417.60,54,12,11
Spring ,Sep,Tue,19 September 2023,London,Pinterest,Desktop,Discount,851.00,1.4%,12,0.86,9.98,4,114.00,53,9,5
Spring ,Sep,Wed,20 September 2023,London,Pinterest,Desktop,Discount,1364.00,1.5%,20,0.85,16.83,3,284.40,69,13,8
Spring ,Sep,Thu,21 September 2023,London,Pinterest,Desktop,Discount,1866.00,1.2%,22,1.43,31.40,4,301.20,74,22,18
Spring ,Sep,Fri,22 September 2023,London,Pinterest,Desktop,Discount,1379.00,1.5%,20,0.20,3.94,3,176.40,68,11,20
Spring ,Sep,Sat,23 September 2023,London,Pinterest,Desktop,Discount,1459.00,1.4%,21,0.07,1.44,8,331.20,58,7,17
Spring ,Sep,Sun,24 September 2023,London,Pinterest,Desktop,Discount,1911.00,0.9%,16,1.14,18.71,7,548.40,76,15,14
Spring ,Sep,Mon,25 September 2023,London,Pinterest,Desktop,Discount,1296.00,0.9%,12,1.33,15.91,3,176.40,49,26,6
Spring ,Sep,Tue,26 September 2023,London,Pinterest,Desktop,Discount,1802.00,1.8%,33,0.72,23.63,4,172.80,91,8,17
Spring ,Sep,Wed,27 September 2023,London,Pinterest,Desktop,Discount,1066.00,0.8%,8,1.16,9.53,7,356.40,67,11,6
Spring ,Sep,Thu,28 September 2023,London,Pinterest,Desktop,Discount,1719.00,1.5%,26,0.69,18.03,7,567.60,80,25,9
Spring ,Sep,Fri,29 September 2023,London,Pinterest,Desktop,Discount,2063.00,1.1%,22,0.12,2.54,3,159.60,52,23,3
Spring ,Sep,Sat,30 September 2023,London,Pinterest,Desktop,Discount,1815.00,1.9%,34,0.23,7.81,6,474.00,75,21,15
Spring ,Oct,Sun,01 October 2023,London,Pinterest,Desktop,Discount,1370.00,1.0%,14,0.16,2.18,5,444.00,51,23,12
Spring ,Oct,Mon,02 October 2023,London,Pinterest,Desktop,Discount,1445.00,1.3%,18,0.52,9.42,6,403.20,53,13,11
Spring ,Oct,Tue,03 October 2023,London,Pinterest,Desktop,Discount,1143.00,1.2%,13,0.26,3.54,3,282.00,78,14,14
Spring ,Oct,Wed,04 October 2023,London,Pinterest,Desktop,Discount,1955.00,1.2%,24,0.54,12.79,7,399.60,72,17,8
Spring ,Oct,Thu,05 October 2023,London,Pinterest,Desktop,Discount,1418.00,1.3%,18,1.01,18.22,5,321.60,48,17,2
Spring ,Oct,Fri,06 October 2023,London,Pinterest,Desktop,Discount,2015.00,1.1%,22,0.03,0.76,6,464.40,38,24,14
Spring ,Oct,Sat,07 October 2023,London,Pinterest,Desktop,Discount,1195.00,1.6%,19,1.23,23.38,4,192.00,57,14,15
Spring ,Oct,Sun,08 October 2023,London,Pinterest,Desktop,Discount,1205.00,1.2%,14,0.45,6.49,4,252.00,64,11,3
Spring ,Oct,Mon,09 October 2023,London,Pinterest,Desktop,Discount,1012.00,1.2%,12,0.12,1.38,6,459.60,37,10,15
Spring ,Oct,Tue,10 October 2023,London,Pinterest,Desktop,Discount,1739.00,1.8%,31,0.12,3.62,7,574.80,54,18,6
Spring ,Oct,Wed,11 October 2023,London,Pinterest,Desktop,Discount,1794.00,1.9%,33,0.54,18.04,8,526.80,50,14,2
Spring ,Oct,Thu,12 October 2023,London,Pinterest,Desktop,Discount,1859.00,1.8%,33,1.28,42.24,5,357.60,41,17,12
Spring ,Oct,Fri,13 October 2023,London,Pinterest,Desktop,Discount,1692.00,1.8%,30,1.29,38.36,3,163.20,29,16,14
Spring ,Oct,Sat,14 October 2023,London,Pinterest,Desktop,Discount,1105.00,1.4%,15,0.74,11.06,7,399.60,49,21,8
Spring ,Oct,Sun,15 October 2023,London,Pinterest,Desktop,Discount,1812.00,1.6%,28,0.69,19.50,5,374.40,64,8,6
Spring ,Oct,Mon,16 October 2023,London,Pinterest,Desktop,Discount,1385.00,1.4%,20,0.55,10.93,4,356.40,48,14,8
Spring ,Oct,Tue,17 October 2023,London,Pinterest,Desktop,Discount,1564.00,1.3%,20,1.05,21.28,7,396.00,70,16,9
Spring ,Oct,Wed,18 October 2023,London,Pinterest,Desktop,Discount,1806.00,1.0%,19,1.20,22.46,5,422.40,54,11,5
Spring ,Oct,Thu,19 October 2023,London,Pinterest,Desktop,Discount,1530.00,1.7%,26,0.81,20.81,4,380.40,53,16,6
Spring ,Oct,Fri,20 October 2023,London,Pinterest,Desktop,Discount,1168.00,1.4%,16,0.33,5.34,6,223.20,87,16,9
Spring ,Oct,Sat,21 October 2023,London,Pinterest,Desktop,Discount,1702.00,0.7%,11,1.16,13.25,7,478.80,42,15,9
